period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
1/1/19,1/31/19,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,280921,-0.017162277,0.036599376,308535,0.107537166,0.040096888,145,-0.004378001,0.03999854,155,0.069360396,0.044502872,255542,-0.253701443,-0.073634723,232195,0.047341393,-0.029048238,403838,0.653959543,0.058089873,1120017,0.003890348,0.100658522,4.382895496,1.124622727,0.694047304,59,6,4,0.97467254,-0.00263592,-0.003478062,0.180941963,-0.012534036,-0.029887003,0.142116374,0.041663739,0.029662977,0.360955774,0.092990929,-0.02858299,,,9/24/23 14:20
2/1/21,2/28/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,282175,0.002236528,0.073312245,319097,0.039536918,0.113996366,250,0.004261161,0.092333847,284,0.03239234,0.133542177,54829,0.097159749,0.197351147,53409,0.077001918,0.228417852,69325,0.010351635,-0.007673608,136610,-0.041038529,-0.147564514,2.491536667,-0.359061429,-1.008134963,44,-2,-8,0.986298258,0.00403084,0.007281348,0.251659146,0.044354214,0.068734175,0.077207591,-0.014642152,-0.020667053,0.477692172,0.064059024,0.033698172,,,9/24/23 14:20
11/1/13,11/30/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,197900,-0.00391487,0.098314555,186012,-0.044640309,0.118710615,128,-0.002609907,0.113884487,121,-0.057225188,0.09944511,31604,-0.127891409,0.004926786,25099,-0.128626802,0.19527638,34055,-0.258450462,0.102124534,135653,-0.050119289,0.008204051,4.292228866,0.351429116,0.013952305,53,3,-9,0.978774359,-0.001055881,0.005562317,0.216241995,-0.009155313,0.010970749,0.071471211,-0.012401882,0.019721331,0.284765882,-0.040569653,-0.011278042,,,9/24/23 14:20
5/1/15,5/31/15,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,247561,0.0342911,0.085347452,265524,-0.001655471,0.04932746,123,0.018037567,0.063390121,130,0.00420244,0.048137125,417407,0.103034732,0.071111272,369755,0.068480601,0.068633267,611634,-0.011533721,0.040774075,1594581,0.049766762,0.013390701,3.820204585,-0.193847387,-0.2175907,50,-8,-4,0.980674175,0.002103596,0.003638096,0.238974486,0.00980527,0.019931239,0.122563901,0.00969029,0.022058485,0.380787565,-0.028716643,0.032225042,,,9/24/23 14:20
2/1/22,2/28/22,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,391852,0.035279947,0.161027461,417648,0.044964655,0.142906271,219,0.034439526,0.179724995,232,0.038465497,0.160227356,417390,0.012470771,-0.045523025,416747,0.061351544,-0.053011077,514040,0.117686329,0.012799718,647923,0.029476582,-0.121173599,1.552321972,0.025642637,-0.13362599,25,-2,-8,1.012737946,0.008539045,0.015007677,0.472830171,0.048197443,0.108372225,0.05627127,-0.012810688,-0.007529989,0.601795758,0.081863368,0.033587677,,,9/24/23 14:20
10/1/14,10/31/14,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,192868,0.012351671,0.05256268,202399,-0.022220936,0.079924694,167,0.02061389,0.065773346,173,-0.021354318,0.052348501,57047,0.034503769,0.074591172,41441,0.006033968,0.058898865,66223,-0.032469626,0.033467796,219008,-0.01635562,0.023228874,3.839032627,-0.198497402,-0.192705213,57,3,0,0.970307183,-0.000473087,-0.004276488,0.153657736,-0.010612599,-0.049047762,0.102626405,0.009603155,0.029751615,0.275742253,-0.009496314,-0.005620403,,,9/24/23 14:20
3/1/21,3/31/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,294488,0.043637349,0.070269185,310084,-0.028243858,0.127658324,261,0.041362275,0.098885423,275,-0.032274372,0.156340769,77852,0.41989936,0.402611691,73377,0.373872633,0.582819734,89070,0.284821039,0.233362324,131204,-0.039567718,-0.217504427,1.685297081,-0.806239585,-1.335572905,36,-8,-5,0.991750586,0.005452328,0.008346322,0.293427473,0.041768327,0.078326736,0.083742997,0.006535406,-0.019283564,0.500841378,0.023149206,0.07471419,,,9/24/23 14:20
9/1/20,9/30/20,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,350619,0.034089431,0.110653368,389656,0.011806376,0.140238565,153,0.008498693,0.034163397,169,0.001682124,0.095376113,11793,0.123881392,0.079922187,12305,0.022299246,0.238099719,18064,0.008375836,0.170580137,36720,0.060690761,-0.090407045,3.11372161,-0.185499904,-0.583071589,30,-3,-6,0.97767118,0.002534206,0.007256124,0.312979993,0.017784609,0.043615964,0.105054657,-0.014301622,-0.219599034,0.445163006,-0.024913141,0.07547941,,,9/24/23 14:20
5/1/13,5/31/13,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,209542,0.050109142,0.123281987,228489,0.012110727,0.134838313,113,0.03126742,0.101212361,121,0.009824059,0.104631263,518044,0.160978519,0.150249207,405577,0.075355016,0.237302548,688414,0.022158282,0.152374309,1880741,0.038080462,-0.115983813,3.630461223,-0.429809294,-1.093360811,55,-6,-18,0.979626408,0.002305453,0.010776009,0.247448543,0.007287816,0.046039846,0.055750902,0.002930137,-0.0043054,0.360733753,-0.020770892,0.055276589,,,9/24/23 14:20
9/1/17,9/30/17,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,238336,0.007897999,0.05448828,263712,0.079890314,0.061010953,204,0.009466056,0.029607213,222,0.074008844,0.069560627,59933,-0.140635132,-0.047011945,49630,-0.149075989,0.017880923,67902,-0.086954582,-0.055458411,169351,0.002034168,-0.1180719,2.82564507,0.402314431,-0.22767186,37,1,-7,0.982411413,-0.001809211,0.004532137,0.226892286,-0.015420914,0.031114711,0.104689353,-0.002370625,-0.000714066,0.371568438,-0.010564239,0.027081475,,,9/24/23 14:20
2/1/23,2/28/23,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,387111,0.011885396,-0.009777332,416991,0.030004787,-0.000887565,216,0.007091827,-0.018751074,230,0.0153835,-0.011442048,322713,0.188588956,-0.207693171,293894,0.080216906,-0.278615651,399586,0.043736716,-0.201574621,889182,-0.039610322,0.429109582,2.755335159,-0.654698306,1.227761004,52,1,27,0.982659989,0.003888266,-0.030739977,0.235103302,0.023750006,-0.240517232,0.133676896,-0.034982757,0.077606431,0.439345932,0.079261154,-0.164161996,,,9/24/23 14:20
8/1/14,8/31/14,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,226557,-0.009509585,0.042010752,230001,-0.019861702,0.063145653,122,-0.006183931,0.039178474,124,-0.00990298,0.050347709,499963,-0.036849652,-0.043107042,368157,-0.036825415,-0.001692285,586686,-0.110523378,-0.017813197,2071717,-0.005439078,0.062917852,4.143739606,0.130869045,0.413333495,51,5,-3,0.975019276,-0.00197644,-0.003498673,0.191503165,-0.016658466,-0.042624895,0.095267091,0.000119853,0.028255435,0.279215809,-0.030046854,-0.009828745,,,9/24/23 14:20
10/1/18,10/31/18,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,244953,-0.007078679,0.000846501,261240,-0.053829095,0.019888113,210,-0.010416766,0.003891953,226,-0.043255277,0.040357775,57980,0.101357065,-0.028477443,49648,0.08948517,-0.032340047,69072,-0.01540383,0.042956527,182523,-0.00050316,0.111089246,3.148012525,-0.320818687,0.395429699,39,3,0,0.980073748,-0.00105036,-0.002437784,0.194379239,-0.010238183,-0.028848654,0.153763941,0.020662358,0.039759631,0.319651584,-0.035984285,-0.055250741,,,9/24/23 14:20
7/1/18,7/31/18,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,297533,-0.020192466,0.054160757,301715,-0.027570613,0.05393611,150,-0.009214224,0.056130956,152,-0.011006027,0.056624666,476179,-0.068654911,0.045007331,412935,-0.030412468,0.06208227,557160,-0.086883681,0.036298144,1340274,0.014319703,-0.030359836,2.814642202,0.230246785,-0.218773537,34,1,-4,0.987649275,-0.001980727,0.000816545,0.282579145,-0.017201082,0.00512879,0.167652509,0.01104549,0.022387352,0.367235416,-0.039270837,0.004355867,,,9/24/23 14:20
6/1/12,6/30/12,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,168343,0.034774268,0.071853984,178549,0.016506516,0.025493905,81,0.035236132,0.077513474,82,0.018844645,-0.012975997,8854,-0.025240543,0.009962996,6551,-0.071018842,0.030580565,13562,-0.077514992,-0.09965285,60038,-0.000968699,-0.167525717,6.780730022,0.164740402,-1.445693966,66,-5,-14,0.95061235,-0.000376173,0.012799854,0.234317377,0.007801224,0.036353619,0.060449207,0.00229397,-0.012457271,0.28343168,-0.016443047,0.023080445,,,9/24/23 14:20
10/1/21,10/31/21,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,397535,0.004801272,0.141198701,397174,-0.010036205,0.13325185,204,0.005350466,0.180498483,206,0.001807663,0.149191573,467561,-0.039309671,-0.110058249,446099,-0.021701656,-0.020841463,471975,-0.077927788,-0.089158468,677641,-0.050609393,-0.148751693,1.449309996,-0.017249802,-0.065878305,20,2,-8,1.009548804,-0.003150717,0.01268845,0.478415977,-0.02331438,0.108989144,0.120618942,-0.007930692,0.001540444,0.475336382,0.000394766,0.009054186,,,9/24/23 14:20
2/1/15,2/28/15,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,220760,0.009649631,0.067232601,258336,0.063664519,0.077321068,113,0.000166742,0.055745715,126,0.035697958,0.060790365,256666,0.085600771,0.08237066,209967,0.113390479,0.188246733,401409,0.045884466,0.065819067,1369870,0.005480013,-0.01211592,5.337171763,-0.425287661,-0.510475997,79,0,-3,0.97035891,0.002572073,0.000564063,0.184308864,0.014347598,-0.010115633,0.08630273,-0.010255472,0.022876487,0.397197553,0.078610173,0.034999712,,,9/24/23 14:20
11/1/19,11/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,294647,0.005192214,0.053479631,291853,-0.024398809,0.02852493,160,-0.002375769,0.044701209,161,-0.0131461,0.033349743,468444,-0.116627352,0.011077513,372822,-0.160726186,0.044194601,430723,-0.27684945,-0.049063831,1454673,-0.085872063,-0.062940591,3.105330061,0.104476975,-0.245289299,45,1,-1,0.981154492,-0.000601315,0.001908457,0.214287807,-0.006866018,0.009108533,0.133258307,-0.038444869,-0.013661671,0.304635655,-0.025867531,0.017933341,,,9/24/23 14:20
4/1/17,4/30/17,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,238676,-0.013655698,0.055017317,249544,-0.003299708,0.039496888,148,0.000326886,0.051159621,153,-0.000500539,0.037199149,46072,-0.039097413,0.0137226,47327,0.001977553,0.002127356,64173,-0.051382126,-0.038773026,121255,0.04200248,-0.108709381,2.631840702,0.204838282,-0.361522339,34,-6,-7,0.988655566,0.002437929,0.003864476,0.279975812,0.020211991,0.034841903,0.073084885,-0.000469759,-0.011189986,0.487495658,-0.011008756,0.038986986,,,9/24/23 14:20
1/1/13,1/31/13,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,180144,-0.066932028,0.126984511,199011,0.110228261,0.086251302,100,-0.049129691,0.107850634,109,0.082589651,0.06745628,301055,-0.204643958,0.128987662,222508,0.102800845,0.215126257,477270,0.649624243,0.018011889,1648005,0.008711194,-0.183563148,5.474097757,1.157840783,-2.095610561,79,3,-17,0.968305387,-0.000783907,0.011655831,0.209573844,0.001252852,0.036286625,0.060246465,0.015441062,-0.006594309,0.333345895,0.066707996,0.06733538,,,9/24/23 14:20
12/1/17,12/31/17,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,278773,0.005084221,0.068668237,270323,-0.032094479,0.070899657,141,-0.005396934,0.068161214,139,-0.028664374,0.075680423,382715,0.011872662,0.000928939,233235,-0.191576351,0.048175658,250007,-0.286938947,-0.012796277,1033053,-0.122708983,-0.09089792,2.699272618,-0.414084429,-0.27264895,53,5,-3,0.979588552,-0.000932,0.002746939,0.213154603,-0.012834386,0.00804821,0.081531296,-0.038781374,-0.002897321,0.300245049,-0.015985049,0.018380886,,,9/24/23 14:20
9/1/19,9/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,292048,-0.015464835,0.045218579,305057,0.028916639,0.023788439,158,-0.003169014,0.037024578,166,0.031802735,0.024134621,519706,-0.151222431,0.086295926,432092,-0.123636508,0.078451481,611137,-0.078353068,0.036043487,1643399,-0.004424417,-0.022255346,3.162171998,0.466263512,-0.351070996,42,3,3,0.982789018,-0.001461812,-0.000262815,0.227387045,-0.011937269,-0.007943227,0.202958506,0.033835467,0.036269656,0.345848376,-0.005847722,0.005283505,,,9/24/23 14:20
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,193776,0.00950589,0.032140805,185342,-0.042461981,0.059897835,165,-0.012678809,0.039599518,158,-0.053503913,0.046409795,50304,0.186139754,0.071005235,30068,-0.122380105,0.053256456,38942,-0.188747901,0.037270088,190577,-0.086349572,0.007586144,3.788482631,-1.129886276,-0.238453187,62,4,-1,0.966971485,-0.001890932,-0.001738722,0.142993929,-0.0097153,-0.033243319,0.068907499,-0.009403967,-0.03326818,0.219669674,-0.03165115,-0.007594652,,,9/24/23 14:20
8/1/23,8/31/23,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,440232,-0.000123084,0.029600499,440065,-0.007981416,0.047025236,225,0.002024233,0.022314478,227,0.002630732,0.046764556,369606,0.071313237,-0.139924084,338884,0.01797371,-0.199239996,413953,0.015330092,-0.135915482,753242,-0.001737421,-0.206345357,2.037957569,-0.149133249,-0.170557479,30,1,5,0.999292557,-0.002679539,-0.000177791,0.366225598,-0.020714447,-0.017648441,0.190463365,0.020173226,-0.023830706,0.396847921,-0.012409005,0.059579974,,,9/24/23 14:20
10/1/12,10/31/12,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,190807,-0.013822483,0.100770729,197633,-0.021196875,0.062627421,99,-0.004488415,0.087419925,103,-0.01679522,0.060457737,329041,0.081493843,0.230901977,220371,0.090958147,0.325493019,378724,0.019911044,0.06156684,1534921,-0.037939914,-0.156877925,4.664820055,-0.579108301,-2.145505992,74,2,-17,0.969890864,-0.000373949,0.011734413,0.210058007,0.001037897,0.038283288,0.058753069,-0.000211408,-0.015269782,0.285359206,-0.000122356,0.052138431,,,9/24/23 14:20
10/1/15,10/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,233004,-0.004082391,0.061415277,245248,-0.015267291,0.070195255,128,0.000637073,0.059119492,133,-0.009550091,0.056447209,490573,-0.054981171,0.031999298,380458,-0.032634042,0.118666764,565983,-0.060507311,0.017240459,1933659,-0.036413194,-0.056599018,3.941632846,0.075953872,-0.370173488,54,3,-8,0.974715495,-0.001980273,0.003592375,0.198824572,-0.007932357,0.019088876,0.142658432,0.00186622,0.026385044,0.298985818,-0.008619128,0.031103698,,,9/24/23 14:20
5/1/18,5/31/18,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,259582,0.011633392,0.077423774,266003,-0.018493867,0.059575397,160,0.009732612,0.068782353,164,-0.010989143,0.050260597,57597,0.146840641,0.035009558,55124,0.044352032,0.029862261,71276,0.044660616,0.03530483,113444,0.051327471,-0.088585784,1.969619711,-0.178940079,-0.267096801,26,-2,-4,0.993987231,0.001334184,0.002821265,0.313981831,0.010168208,0.017841806,0.12817537,0.019544862,0.0450886,0.493249864,-0.029960628,0.030429155,,,9/24/23 14:20
9/1/18,9/30/18,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,303083,0.033417955,0.094054639,331708,0.055173454,0.079842539,138,0.022808487,0.047186397,152,0.048743829,0.05313749,10317,-0.16954489,-0.040111886,10068,-0.119012697,0.064555854,15270,-0.107843214,0.045643522,43594,0.020386971,0.04289475,4.225316478,0.786488113,0.336303648,36,4,-4,0.969097656,-0.002290937,-0.000707638,0.25416492,-0.03179018,-0.012425879,0.120677992,0.000160707,0.014698984,0.36208687,-0.009789903,-0.008839952,,,9/24/23 14:20
3/1/20,3/31/20,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,275154,0.046604688,0.089566161,274980,-0.040017008,-0.002931104,237,0.035153653,0.0981087,238,-0.051354199,0.010662546,55505,0.212108909,0.023853246,46358,0.066255135,-0.118275066,72217,0.033728533,-0.108074813,167674,0.046276283,-0.063667719,3.020869987,-0.478801643,-0.282367127,41,-11,-5,0.983404263,0.004387353,0.004464681,0.215100737,0.032175766,0.029864659,0.103026562,0.005151918,-0.017399222,0.426127189,-0.017866811,-0.001656663,,,9/24/23 14:20
7/1/22,7/31/22,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,414899,-0.03345692,0.078462537,417860,-0.027666305,0.103891788,228,-0.027880813,0.094363106,227,-0.014615238,0.10199573,516514,-0.144425628,-0.220285857,516873,-0.074315008,-0.173995005,685393,-0.142036969,-0.118026738,1205845,0.104671125,0.277617555,2.334582001,0.526434323,0.90981557,21,3,6,1.010633899,-0.012424622,-0.012607081,0.474300343,-0.080281182,-0.08382715,0.192739742,0.03327551,0.080590401,0.378103271,-0.078354551,-0.146347899,,,9/24/23 14:20
3/1/18,3/31/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,277935,0.034291114,0.076891906,305368,0.013414103,0.052687078,150,0.027805226,0.075178143,158,-0.005766187,0.056413942,510577,0.378057061,-0.029565989,483400,0.390596833,0.012612915,724556,0.283644054,-0.050956704,1386813,0.04270307,-0.094648516,2.716168786,-0.87357376,-0.195255802,45,-8,-5,0.984856225,0.003830512,0.003608333,0.258343351,0.029821006,0.020198699,0.114878965,0.012047782,0.006498487,0.486917056,0.005052744,0.020492495,,,9/24/23 14:20
6/1/16,6/30/16,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,224229,0.028245066,0.079577938,238968,0.010298588,0.093643058,191,0.036554191,0.082828181,201,-0.00553253,0.08179071,73916,0.097661349,0.037296038,59288,-0.015708193,0.01333707,80591,-0.019419446,-0.018802796,198016,-0.006077256,-0.093745555,2.678900764,-0.279604656,-0.387360775,40,0,-3,0.981355439,0.000972648,0.002733726,0.223165122,-0.001132788,0.012856382,0.109534468,0.005923501,0.000331486,0.366541317,-0.02747257,0.029715793,,,9/24/23 14:20
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,222723,0.012085703,0.050855714,211630,-0.042309083,0.074399336,120,-0.006283395,0.041380601,117,-0.034789801,0.061736839,439725,0.175244305,0.087071775,242967,-0.122646146,0.060830979,327046,-0.177863466,0.062091483,1746013,-0.09208825,0.018512116,3.970684835,-1.169159139,-0.267280862,68,4,-1,0.969556188,-0.000967913,-0.000944265,0.170914283,-0.006018738,-0.021681932,0.073359902,-0.014677229,-0.023142496,0.226812285,-0.030485605,0.006094782,,,9/24/23 14:20
10/1/13,10/31/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,183237,0.002210201,0.163221026,187420,-0.044915078,0.172988687,157,-0.001482576,0.174979375,164,-0.035375607,0.196456317,53087,-0.00204218,0.07421667,39136,0.009186,0.167956127,64079,-0.032036295,0.131294788,214036,-0.003929386,-0.038402731,4.03173784,-0.007638733,-0.472185097,57,0,-16,0.974583671,-0.0005163,0.006650057,0.202705498,-0.008447627,0.001104231,0.07287479,0.007327125,0.012113979,0.281362657,-0.021717725,-0.03217799,,,9/24/23 14:20
2/1/19,2/28/19,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,283161,0.007973157,0.023113007,321304,0.041386552,0.029164495,145,0.003500202,0.036986196,157,0.013492691,0.028009121,285872,0.118687334,0.0025073,252088,0.085672945,-0.032538403,416184,0.030571274,-0.033739336,1130247,0.00913407,0.078801243,3.953677703,-0.429217793,0.27960819,61,2,5,0.977777478,0.003104938,-0.003069956,0.196338019,0.015396055,-0.031294042,0.124887288,-0.017229086,0.017072259,0.424030722,0.063074948,-0.049332791,,,9/24/23 14:20
2/1/17,2/28/17,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,236682,-0.041671876,0.098985043,282481,0.027020701,0.077341338,111,-0.01559566,0.095329919,131,0.049745934,0.065391134,8132,-0.077804386,-0.04325011,7207,0.075715744,0.059810686,12301,0.034496811,-0.056573437,37755,0.000787755,-0.162816614,4.642476506,0.364574976,-0.663038347,58,1,-11,0.959761146,0.003193644,0.007068756,0.225372551,0.000780205,0.025434299,0.076949181,-0.0060496,-0.003580952,0.44669564,0.08036821,0.055522554,,,9/24/23 14:20
8/1/23,8/31/23,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,420385,-0.00309258,0.028718142,420551,-0.011939801,0.040257584,231,0.004296455,0.026761926,234,0.001709762,0.051810902,480850,0.074442915,-0.135055857,443722,0.022367567,-0.190660207,542594,0.016452188,-0.122820812,993732,-0.002941365,-0.192000384,2.066611492,-0.160395021,-0.145646374,31,1,4,0.998846103,-0.002447334,-3.90E-05,0.363207961,-0.019079611,-0.013945916,0.179514309,0.019189763,-0.021957151,0.392658573,-0.011271744,0.057653715,,,9/24/23 14:20
6/1/18,6/30/18,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,292991,0.018562026,0.053928973,300196,-0.026871714,0.064556695,156,0.013001463,0.059621483,159,-0.009328963,0.065208202,644244,0.057868416,-0.040643768,539840,-0.046339812,0.002063039,758707,-0.065759016,-0.007678308,1608796,0.048505673,-0.037687726,2.497183402,-0.022298866,0.007670877,31,-1,-4,0.989726954,9.68E-05,0.001879352,0.297257056,0.001211018,0.011455438,0.150487504,0.010111081,0.019421359,0.41278224,-0.043026482,0.018107429,,,9/24/23 14:20
12/1/15,12/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,238944,0.016709171,0.072831866,228970,-0.035484542,0.081933616,129,0.004068744,0.07450653,126,-0.025985814,0.076728127,482132,0.239172929,0.096438855,276082,-0.134730802,0.136292667,336588,-0.218117342,0.029175311,1614406,-0.105634732,-0.075375346,3.348470439,-1.290947114,-0.622214396,60,3,-8,0.973703371,0.000164327,0.004147183,0.192336139,-0.00444784,0.021421857,0.091222252,-0.022520706,0.01786235,0.256381359,-0.029526705,0.029569074,,,9/24/23 14:20
9/1/16,9/30/16,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,253471,-0.012010826,0.081257832,269782,0.038573656,0.080621573,137,-0.003670879,0.071812772,145,0.033221653,0.079513641,533725,-0.101208726,0.049847937,404662,-0.131797905,0.05180271,597402,-0.068074346,0.017594935,1795330,-0.010842486,-0.079282833,3.363768946,0.30730308,-0.471769279,47,3,-4,0.98027712,-0.001690341,0.003215678,0.225004103,-0.014169167,0.018455548,0.13377603,-0.005220123,-0.007929729,0.324060926,-0.008188138,0.016707034,,,9/24/23 14:20
5/1/13,5/31/13,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,209241,0.049223881,0.123969956,228314,0.011391494,0.134852443,112,0.031906606,0.101275807,120,0.01038771,0.106609766,528256,0.160030526,0.149733507,413772,0.07479544,0.235725237,704292,0.021832048,0.150635392,1933219,0.03803946,-0.116280672,3.659623158,-0.43008127,-1.101607283,55,-6,-17,0.979367041,0.002446516,0.010865091,0.248053145,0.007567066,0.046146772,0.055596985,0.002881303,-0.004409065,0.360048596,-0.020762191,0.054707145,,,9/24/23 14:20
10/1/20,10/31/20,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,334806,0.00461064,0.142196464,338666,-0.005454646,0.132087269,178,0.009887347,0.112291019,186,0.006727686,0.139369179,661982,0.016285812,0.248338705,579701,0.001445624,0.304985926,669642,-0.022432782,0.124277591,1091822,-0.031513206,-0.313890598,1.649322823,-0.081401225,-1.351530264,29,-1,-15,0.995465722,0.000887117,0.013709915,0.351766004,0.008097279,0.130612179,0.121166097,0.005301975,-0.050537079,0.452474446,-0.009286451,0.12197126,,,9/24/23 14:20
11/1/17,11/30/17,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,289702,0.067816884,0.139678114,283297,-0.074710677,0.070128328,134,0.050969492,0.099119438,132,-0.063470311,0.07967355,10547,-0.054665787,0.037935692,8989,-0.109586688,0.141905645,11413,-0.184099466,0.023694045,37953,-0.063854628,-0.142241757,3.598165493,-0.0353182,-0.755817019,39,0,-6,0.965597895,0.000339257,0.00332731,0.2605496,-0.003156461,0.022043251,0.089958061,-0.012126387,-0.193220998,0.343054465,-0.027344837,0.022769702,,,9/24/23 14:20
1/1/15,1/31/15,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,218650,-0.043031326,0.06166825,242874,0.112186986,0.056790411,113,-0.018819159,0.048197482,122,0.073755301,0.049203272,236427,-0.309005174,0.01898283,188584,0.023858291,0.123241351,383798,0.533814606,0.053996184,1362404,-0.008522366,0.000837164,5.762459424,1.746403479,-0.104476198,79,9,1,0.967786837,-0.001952715,-0.000613391,0.169961265,-0.003113999,-0.016310971,0.096558203,0.021835485,0.03269193,0.31858738,0.093610407,0.019336057,,,9/24/23 14:20
8/1/14,8/31/14,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,196053,0.015018313,0.048527381,199240,-0.021895601,0.046351465,167,0.00775626,0.036569024,171,-0.017041933,0.040527833,58526,-0.052302178,-0.072892896,44579,-0.030346859,-0.028406466,67317,-0.0833448,-0.020609967,222389,-0.01343969,0.050381773,3.799842769,0.149683036,0.445956293,50,3,-4,0.972753662,-0.001758328,-0.004092565,0.172136204,-0.016781455,-0.052279885,0.082435438,-0.000550006,0.022183696,0.289964057,-0.014085082,-0.019414761,,,9/24/23 14:20
3/1/21,3/31/21,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,354671,0.050861621,0.168834272,371288,0.016042481,0.14996533,193,0.041162516,0.18464284,200,0.001855079,0.185909766,587611,0.343735402,0.163119685,601593,0.367022223,0.353712363,702688,0.384487694,0.052381598,732552,-0.006385507,-0.45915311,1.246660859,-0.439287104,-1.43434889,26,-7,-18,1.005972507,0.008242239,0.020085674,0.423496325,0.059038378,0.167039681,0.071281406,0.007480147,-0.038856594,0.613060674,0.044852594,0.133955874,,,9/24/23 14:20
10/1/22,10/31/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,392051,-0.014270386,-0.034053533,432486,-0.023004994,0.066785082,171,-0.019013311,-0.041445087,189,-0.035182422,0.049618189,9768,-0.096607052,-0.329214717,9211,-0.05791295,-0.365232658,12422,-0.083277506,-0.231392996,35245,-0.037539931,-0.015666579,3.608251584,0.221441949,1.149367218,40,3,11,0.974537751,-0.004414539,-0.013012618,0.297927923,-0.015361121,-0.070334907,0.137079049,0.010853038,0.031947866,0.322673495,0.006963009,-0.076113847,,,9/24/23 14:20
